request_id,request_datetime,state,urban_rural,population_density_per_sqkm,building_type,dwelling_floors,floor_number,distance_to_exchange_km,distance_to_fiber_km,technology_type,existing_infrastructure,terrain_type,soil_type,vegetation_density,road_access_type,temperature_c,rain_mm_last24h,wind_speed_kmh,storm_flag,flood_warning_flag,bushfire_warning_flag,crew_available_at_request,backlog_open_jobs_region,public_holiday_flag,day_of_week,time_of_day_bucket,sla_hours,actual_eta_hours
REQ_00819,2024-11-06T04:00:00,NT,Suburban,2585.64,Apartment,20,16,0.45,2.68,FTTP,ADSL,Hilly,Sand,High,Sealed,25.7,1.6,6.4,0,0,0,1,29,0,Wednesday,Night,62,63.0
REQ_00820,2024-06-22T22:00:00,ACT,Rural,179.88,Apartment,29,13,31.72,2.31,FTTP,4G_only,Mountainous,Rock,Medium,Sealed,18.6,0.5,27.5,0,0,0,1,9,0,Saturday,Night,100,118.8
REQ_00821,2024-01-28T11:00:00,TAS,Suburban,2849.55,Small_Business,1,1,4.68,1.63,FTTN,Cable,Hilly,Mixed,Medium,Sealed,18.5,0.1,16.6,0,0,0,1,51,0,Sunday,Morning,83,145.7
REQ_00822,2024-08-13T16:00:00,ACT,Urban,2603.14,Small_Business,2,1,2.23,2.77,Fixed_Wireless,5G_available,Outback,Rock,High,Sealed,10.3,5.3,3.3,0,0,0,1,4,0,Tuesday,Afternoon,81,108.6
REQ_00823,2024-01-13T05:00:00,NSW,Suburban,1925.3,Highrise_Office,34,33,0.91,1.2,Satellite,None,Mountainous,Mixed,High,Sealed,16.8,0.6,20.8,0,0,0,1,32,0,Saturday,Night,92,189.6
REQ_00824,2024-06-02T11:00:00,NSW,Urban,5414.0,Apartment,9,8,0.39,2.69,HFC,Cable,Outback,Sand,High,Seasonal,21.5,18.1,13.8,1,0,0,0,16,0,Sunday,Morning,79,158.1
REQ_00825,2024-02-18T10:00:00,SA,Urban,4832.79,Industrial,4,4,3.29,1.88,Fixed_Wireless,4G_only,Mountainous,Rock,Low,Sealed,27.1,1.2,25.8,0,0,0,1,8,0,Sunday,Morning,81,103.8
REQ_00826,2024-09-14T04:00:00,QLD,Suburban,2308.4,Small_Business,1,1,3.91,0.82,HFC,4G_only,Outback,Mixed,Medium,Unsealed,27.4,1.8,12.6,0,0,0,1,8,0,Saturday,Night,64,109.8
REQ_00827,2024-12-23T14:00:00,ACT,Rural,180.51,Townhouse,2,2,8.17,25.27,FTTP,Cable,Coastal,Clay,Medium,Sealed,21.2,0.0,13.6,0,0,0,1,5,0,Monday,Afternoon,101,98.3
REQ_00828,2024-01-05T14:00:00,WA,Urban,4662.68,Highrise_Office,34,14,3.23,0.35,FTTN,ADSL,Hilly,Sand,Low,Unsealed,24.1,7.8,7.2,0,0,0,0,43,0,Friday,Afternoon,64,154.4
REQ_00829,2024-12-26T14:00:00,SA,Urban,3104.96,Townhouse,2,1,0.93,2.38,Fixed_Wireless,5G_available,Flat,Sand,High,Sealed,18.9,0.0,13.2,0,0,0,1,23,0,Thursday,Afternoon,89,82.0
REQ_00830,2024-01-20T23:00:00,TAS,Urban,7938.03,Industrial,2,1,1.83,1.02,Satellite,ADSL,Outback,Sand,Medium,Seasonal,12.9,8.4,20.5,0,0,0,0,36,0,Saturday,Night,95,180.9
REQ_00831,2024-08-30T22:00:00,WA,Urban,2117.06,Townhouse,2,1,3.7,0.72,HFC,4G_only,Outback,Clay,Medium,Sealed,20.9,0.0,11.9,0,0,0,1,3,0,Friday,Night,77,91.5
REQ_00832,2024-05-14T22:00:00,WA,Urban,6825.26,Highrise_Office,32,17,2.0,0.92,HFC,4G_only,Mountainous,Mixed,Low,Unsealed,29.7,4.9,11.3,0,0,0,1,7,0,Tuesday,Night,76,126.1
REQ_00833,2024-09-03T10:00:00,ACT,Urban,3210.75,Apartment,15,3,1.2,2.79,FTTN,None,Hilly,Mixed,Low,Sealed,11.6,0.1,8.5,0,0,0,1,8,0,Tuesday,Morning,76,97.1
REQ_00834,2024-06-28T22:00:00,ACT,Suburban,1132.08,Highrise_Office,34,15,4.29,2.9,Fixed_Wireless,4G_only,Outback,Mixed,Medium,Seasonal,23.7,1.6,14.8,0,0,0,1,2,0,Friday,Night,85,119.7
REQ_00835,2024-06-05T05:00:00,NT,Suburban,808.14,Small_Business,2,1,1.04,1.81,Fixed_Wireless,None,Hilly,Mixed,Medium,Sealed,27.9,1.0,8.0,0,0,0,1,1,0,Wednesday,Night,75,83.5
REQ_00836,2024-06-13T14:00:00,VIC,Suburban,1103.86,Small_Business,2,1,0.24,2.47,FTTN,4G_only,Outback,Rock,High,Sealed,21.5,1.2,30.2,0,0,0,1,1,0,Thursday,Afternoon,84,117.5
REQ_00837,2024-11-26T01:00:00,ACT,Urban,2547.56,Townhouse,2,2,2.39,1.64,HFC,None,Hilly,Sand,Low,Seasonal,14.4,0.0,15.3,0,0,0,1,30,0,Tuesday,Night,60,93.4
REQ_00838,2024-03-13T04:00:00,SA,Urban,3431.26,Apartment,26,8,3.41,2.42,Fixed_Wireless,None,Outback,Mixed,Low,Unsealed,26.5,0.0,9.0,0,0,0,1,5,0,Wednesday,Night,72,134.5
REQ_00839,2024-10-27T19:00:00,SA,Urban,4854.33,Industrial,4,3,2.53,1.45,FTTN,None,Mountainous,Sand,High,Sealed,14.8,0.0,17.3,0,0,0,1,16,1,Sunday,Evening,69,98.2
REQ_00840,2024-08-31T07:00:00,SA,Suburban,2241.35,Townhouse,2,2,0.79,0.84,Fixed_Wireless,ADSL,Outback,Clay,Medium,Sealed,22.3,4.0,23.7,0,0,0,1,7,0,Saturday,Morning,90,124.3
REQ_00841,2024-12-05T10:00:00,NT,Rural,143.43,Industrial,1,1,44.63,19.47,FTTN,4G_only,Mountainous,Sand,Medium,Sealed,27.8,3.0,20.0,0,0,0,1,8,0,Thursday,Morning,99,117.0
REQ_00842,2024-07-09T21:00:00,ACT,Urban,2702.14,Small_Business,2,2,0.32,1.99,FTTN,None,Coastal,Rock,Medium,Unsealed,22.1,0.0,6.4,0,0,0,1,6,0,Tuesday,Evening,84,135.8
REQ_00843,2024-09-22T12:00:00,NSW,Suburban,1197.09,Industrial,1,1,3.77,0.17,FTTN,Cable,Outback,Sand,Low,Sealed,15.3,0.0,17.7,0,0,0,1,18,1,Sunday,Afternoon,60,102.6
REQ_00844,2024-07-02T00:00:00,NSW,Remote,32.68,Highrise_Office,33,20,46.81,2.36,FTTP,ADSL,Flat,Sand,Medium,Sealed,20.7,3.4,3.5,0,0,0,1,21,0,Tuesday,Night,87,94.8
REQ_00845,2024-02-28T02:00:00,NSW,Urban,2769.24,Detached_House,1,1,3.86,0.39,FTTP,4G_only,Outback,Mixed,Low,Sealed,19.9,4.4,13.2,0,0,0,1,17,0,Wednesday,Night,66,72.9
REQ_00846,2024-09-09T18:00:00,TAS,Urban,3239.22,Apartment,23,18,2.59,1.26,FTTN,5G_available,Mountainous,Mixed,Low,Sealed,7.4,3.2,13.5,0,0,0,1,37,0,Monday,Evening,81,196.1
REQ_00847,2024-09-12T01:00:00,TAS,Urban,3153.21,Apartment,8,7,4.73,0.16,FTTP,None,Hilly,Rock,Low,Sealed,8.0,0.3,21.5,0,0,0,1,13,0,Thursday,Night,69,86.1
REQ_00848,2024-12-14T09:00:00,VIC,Urban,2740.03,Small_Business,2,2,4.34,0.56,HFC,None,Mountainous,Clay,Low,Sealed,14.5,0.0,2.1,0,0,0,1,26,0,Saturday,Morning,62,75.4
REQ_00849,2024-07-07T04:00:00,ACT,Urban,1625.44,Detached_House,1,1,2.83,0.68,FTTN,ADSL,Coastal,Sand,Low,Sealed,18.1,0.9,12.1,0,0,0,1,2,0,Sunday,Night,77,102.6
REQ_00850,2024-10-11T12:00:00,WA,Suburban,2700.73,Highrise_Office,20,1,1.21,1.68,FTTN,None,Flat,Rock,Medium,Sealed,13.0,0.0,19.5,0,0,0,0,15,0,Friday,Afternoon,79,115.0
REQ_00851,2024-01-25T00:00:00,NT,Urban,6704.05,Industrial,2,2,2.38,2.27,FTTP,4G_only,Mountainous,Sand,Low,Sealed,29.8,0.5,15.4,0,0,0,1,52,0,Thursday,Night,71,141.7
REQ_00852,2024-10-20T09:00:00,QLD,Urban,6045.96,Small_Business,2,2,3.96,0.96,FTTN,4G_only,Outback,Clay,Medium,Sealed,21.4,1.5,20.8,0,0,0,0,26,0,Sunday,Morning,63,101.7
REQ_00853,2024-02-05T01:00:00,QLD,Rural,17.35,Highrise_Office,11,3,33.01,14.89,Satellite,5G_available,Outback,Mixed,Low,Unsealed,31.1,2.5,22.2,0,0,0,0,16,0,Monday,Night,99,162.1
REQ_00854,2024-10-19T12:00:00,SA,Suburban,1272.11,Detached_House,2,2,2.93,1.11,FTTP,5G_available,Coastal,Rock,Medium,Unsealed,14.6,2.7,0.5,0,0,0,1,15,0,Saturday,Afternoon,80,119.0
REQ_00855,2024-11-27T22:00:00,ACT,Remote,1.48,Industrial,2,2,17.37,33.78,FTTP,4G_only,Mountainous,Sand,Low,Sealed,15.1,2.3,22.8,0,0,0,1,16,0,Wednesday,Night,104,105.1
REQ_00856,2024-02-14T10:00:00,VIC,Urban,1588.28,Small_Business,1,1,3.92,0.19,HFC,4G_only,Outback,Rock,High,Sealed,19.2,2.4,12.1,0,0,0,1,1,0,Wednesday,Morning,84,124.5
REQ_00857,2024-04-16T19:00:00,TAS,Rural,66.46,Townhouse,2,1,22.8,18.9,HFC,5G_available,Coastal,Rock,Low,Seasonal,15.5,0.0,29.9,0,0,0,1,25,0,Tuesday,Evening,86,101.1
REQ_00858,2024-02-01T05:00:00,TAS,Urban,5025.56,Highrise_Office,24,22,4.1,2.46,FTTN,5G_available,Hilly,Sand,Medium,Sealed,21.2,2.1,23.8,0,0,0,1,0,0,Thursday,Night,82,96.4
REQ_00859,2024-06-08T00:00:00,NSW,Suburban,2683.42,Small_Business,2,1,0.95,0.82,HFC,Cable,Coastal,Mixed,Medium,Unsealed,28.2,11.9,14.1,0,0,0,1,10,0,Saturday,Night,84,107.5
REQ_00860,2024-11-06T10:00:00,VIC,Suburban,1939.15,Industrial,2,1,4.88,2.82,FTTN,None,Coastal,Rock,Low,Unsealed,17.0,0.0,4.5,0,0,0,1,32,0,Wednesday,Morning,75,134.5
REQ_00861,2024-10-07T12:00:00,NSW,Urban,6396.04,Townhouse,2,1,4.31,1.49,Satellite,ADSL,Hilly,Sand,Medium,Sealed,16.3,6.4,18.5,0,0,0,1,44,0,Monday,Afternoon,73,135.5
REQ_00862,2024-01-13T15:00:00,TAS,Urban,2964.38,Highrise_Office,20,19,2.38,0.18,HFC,4G_only,Hilly,Clay,High,Seasonal,16.8,0.5,20.1,0,0,0,1,17,0,Saturday,Afternoon,74,92.0
REQ_00863,2024-02-25T00:00:00,NSW,Urban,3004.86,Industrial,3,1,2.94,2.24,Fixed_Wireless,None,Hilly,Mixed,Low,Sealed,16.1,10.4,19.4,0,0,0,1,26,1,Sunday,Night,86,98.6
REQ_00864,2024-10-28T10:00:00,NT,Urban,4758.01,Detached_House,2,1,0.6,0.63,HFC,Cable,Outback,Clay,Low,Sealed,24.7,0.9,7.5,0,0,0,0,3,0,Monday,Morning,60,120.4
REQ_00865,2024-03-08T00:00:00,VIC,Urban,5749.63,Highrise_Office,32,19,0.43,2.65,Fixed_Wireless,4G_only,Mountainous,Clay,High,Sealed,22.5,1.6,13.4,0,0,0,1,32,0,Friday,Night,87,156.0
REQ_00866,2024-09-16T12:00:00,SA,Suburban,2351.16,Small_Business,1,1,3.97,1.43,FTTP,ADSL,Flat,Rock,Medium,Seasonal,24.7,0.0,22.6,0,0,0,0,60,0,Monday,Afternoon,78,180.1
REQ_00867,2024-01-07T19:00:00,SA,Urban,2711.17,Highrise_Office,25,15,1.5,1.12,FTTN,ADSL,Flat,Clay,Low,Seasonal,21.5,11.3,8.1,0,0,0,1,31,0,Sunday,Evening,68,152.5
REQ_00868,2024-02-11T10:00:00,NT,Urban,6539.03,Small_Business,2,2,0.26,0.6,FTTP,None,Outback,Sand,High,Sealed,28.1,4.1,9.6,0,0,0,1,9,0,Sunday,Morning,65,111.2
REQ_00869,2024-12-21T15:00:00,ACT,Remote,30.25,Detached_House,2,1,37.31,31.25,FTTP,ADSL,Flat,Sand,Low,Sealed,16.4,0.0,25.5,0,0,0,1,1,1,Saturday,Afternoon,91,83.2
REQ_00870,2024-08-28T05:00:00,NSW,Suburban,1018.69,Industrial,3,1,0.58,2.07,Satellite,4G_only,Hilly,Sand,Medium,Seasonal,16.0,0.6,10.5,0,0,0,1,8,0,Wednesday,Night,92,111.2
REQ_00871,2024-10-29T09:00:00,NSW,Rural,166.41,Highrise_Office,19,14,15.8,20.22,Fixed_Wireless,5G_available,Outback,Mixed,Medium,Sealed,11.6,0.0,18.8,0,0,0,1,9,0,Tuesday,Morning,119,128.1
REQ_00872,2024-01-29T15:00:00,VIC,Urban,4312.88,Apartment,13,2,4.45,0.82,Satellite,ADSL,Flat,Clay,Low,Unsealed,19.9,4.4,1.1,0,0,0,1,26,0,Monday,Afternoon,95,108.9
REQ_00873,2024-06-16T05:00:00,NSW,Urban,2434.98,Industrial,1,1,4.86,1.18,FTTN,None,Flat,Sand,Low,Sealed,18.9,0.0,11.0,0,0,0,1,22,0,Sunday,Night,61,81.5
REQ_00874,2024-03-19T20:00:00,VIC,Suburban,1962.75,Small_Business,1,1,0.44,1.68,FTTP,Cable,Outback,Sand,Medium,Sealed,25.4,1.2,11.0,0,0,0,1,2,0,Tuesday,Evening,80,94.8
REQ_00875,2024-07-31T17:00:00,ACT,Rural,14.4,Highrise_Office,12,5,36.43,5.11,FTTP,Cable,Flat,Mixed,Medium,Sealed,15.9,0.3,10.4,0,0,0,1,4,0,Wednesday,Evening,92,92.5
REQ_00876,2024-04-15T11:00:00,VIC,Urban,3749.02,Highrise_Office,16,15,0.46,0.92,Fixed_Wireless,Cable,Hilly,Clay,Medium,Sealed,23.4,2.5,22.2,0,0,0,0,0,0,Monday,Morning,91,107.2
REQ_00877,2024-12-06T17:00:00,ACT,Suburban,1052.06,Highrise_Office,12,4,0.26,2.21,FTTN,None,Flat,Sand,Low,Sealed,12.6,0.9,3.2,0,0,0,1,10,0,Friday,Evening,62,93.7
REQ_00878,2024-05-20T15:00:00,TAS,Urban,5664.15,Highrise_Office,20,9,1.35,2.62,Fixed_Wireless,None,Mountainous,Rock,Low,Seasonal,10.3,0.2,22.7,0,0,0,0,5,0,Monday,Afternoon,77,147.8
REQ_00879,2024-07-22T15:00:00,QLD,Urban,5173.49,Highrise_Office,11,10,2.94,1.38,Fixed_Wireless,Cable,Flat,Mixed,Low,Seasonal,22.0,0.5,16.1,0,0,0,1,28,0,Monday,Afternoon,86,96.3
REQ_00880,2024-12-16T01:00:00,WA,Rural,197.08,Townhouse,2,1,10.82,37.72,FTTP,ADSL,Coastal,Rock,High,Sealed,19.9,1.3,11.7,0,0,0,1,63,0,Monday,Night,84,106.4
REQ_00881,2024-12-05T13:00:00,TAS,Suburban,606.18,Small_Business,1,1,4.42,0.23,FTTN,None,Flat,Mixed,Low,Sealed,14.8,0.0,13.1,0,0,0,1,13,0,Thursday,Afternoon,67,102.1
REQ_00882,2024-03-02T02:00:00,WA,Suburban,2973.02,Small_Business,1,1,1.42,0.36,HFC,None,Mountainous,Mixed,Low,Sealed,28.2,0.0,19.4,0,0,0,1,14,0,Saturday,Night,83,112.3
REQ_00883,2024-09-10T18:00:00,NSW,Urban,5901.74,Apartment,22,12,0.52,2.7,FTTN,Cable,Hilly,Rock,Medium,Sealed,18.1,2.4,1.4,0,0,0,0,8,0,Tuesday,Evening,61,91.5
REQ_00884,2024-12-14T16:00:00,TAS,Urban,3541.5,Apartment,8,5,1.71,1.59,FTTP,ADSL,Hilly,Rock,Medium,Sealed,7.7,0.0,11.7,0,0,0,1,20,1,Saturday,Afternoon,61,65.3
REQ_00885,2024-09-21T21:00:00,WA,Urban,6615.44,Apartment,10,5,1.25,1.67,FTTP,ADSL,Flat,Sand,High,Sealed,24.0,0.9,7.4,0,0,0,1,17,0,Saturday,Evening,71,61.8
REQ_00886,2024-10-13T18:00:00,VIC,Urban,3646.4,Detached_House,2,2,0.9,1.7,FTTN,None,Mountainous,Clay,High,Seasonal,11.4,2.1,14.7,0,0,0,1,1,0,Sunday,Evening,69,112.2
REQ_00887,2024-12-23T08:00:00,ACT,Rural,175.14,Apartment,28,11,7.29,31.79,FTTP,4G_only,Hilly,Clay,Low,Sealed,14.1,3.3,6.9,0,0,0,1,6,0,Monday,Morning,102,103.7
REQ_00888,2024-12-04T14:00:00,TAS,Urban,2752.83,Small_Business,2,1,1.18,1.97,Satellite,None,Flat,Clay,High,Sealed,10.5,14.6,15.2,0,0,0,1,36,0,Wednesday,Afternoon,72,114.7
REQ_00889,2024-12-26T05:00:00,QLD,Urban,4156.27,Apartment,15,2,4.94,1.37,HFC,ADSL,Hilly,Mixed,Low,Sealed,21.1,11.1,25.4,0,0,0,1,6,0,Thursday,Night,84,88.0
REQ_00890,2024-05-04T01:00:00,NT,Rural,109.3,Highrise_Office,30,29,29.52,6.89,FTTP,Cable,Outback,Rock,Medium,Sealed,40.1,0.1,15.9,0,0,0,0,1,0,Saturday,Night,92,156.3
REQ_00891,2024-10-30T18:00:00,TAS,Suburban,1584.32,Highrise_Office,39,9,1.15,1.63,HFC,4G_only,Coastal,Mixed,Low,Sealed,1.9,3.4,26.8,0,0,0,1,14,0,Wednesday,Evening,84,73.3
REQ_00892,2024-06-04T08:00:00,NSW,Urban,7247.26,Detached_House,1,1,4.89,1.57,FTTN,None,Hilly,Rock,Medium,Sealed,22.4,1.4,13.9,0,0,0,1,11,0,Tuesday,Morning,68,98.8
REQ_00893,2024-04-16T08:00:00,QLD,Rural,56.7,Townhouse,2,2,48.51,25.4,FTTN,None,Flat,Rock,Medium,Sealed,27.1,0.5,12.5,0,0,0,1,33,0,Tuesday,Morning,100,153.0
REQ_00894,2024-03-04T14:00:00,NSW,Suburban,2592.35,Highrise_Office,18,5,4.08,2.83,FTTN,ADSL,Coastal,Mixed,Low,Sealed,20.0,0.0,15.8,0,0,0,1,26,0,Monday,Afternoon,72,70.3
REQ_00895,2024-07-15T19:00:00,SA,Urban,2137.15,Detached_House,2,2,2.06,2.73,FTTN,ADSL,Flat,Rock,High,Sealed,25.0,0.0,8.4,0,0,0,1,26,0,Monday,Evening,71,68.8
REQ_00896,2024-05-22T03:00:00,VIC,Rural,99.03,Detached_House,1,1,40.58,18.63,FTTP,None,Flat,Clay,Low,Sealed,17.8,1.2,12.6,0,0,0,1,8,0,Wednesday,Night,94,131.2
REQ_00897,2024-07-10T07:00:00,SA,Urban,7263.35,Industrial,4,4,2.1,2.08,Fixed_Wireless,None,Outback,Clay,High,Unsealed,21.0,0.0,20.5,0,0,0,1,1,0,Wednesday,Morning,96,158.8
REQ_00898,2024-01-25T13:00:00,SA,Urban,4212.71,Townhouse,2,2,0.93,0.94,FTTN,ADSL,Coastal,Mixed,High,Unsealed,21.7,0.0,16.3,0,0,0,1,21,0,Thursday,Afternoon,82,97.5
REQ_00899,2024-04-27T00:00:00,NSW,Suburban,785.81,Highrise_Office,10,4,2.18,0.14,Satellite,5G_available,Coastal,Clay,Low,Unsealed,26.9,0.3,27.2,0,0,0,1,1,0,Saturday,Night,86,91.1
REQ_00900,2024-06-05T19:00:00,NT,Urban,7483.48,Highrise_Office,23,12,4.0,0.32,Fixed_Wireless,4G_only,Coastal,Rock,Medium,Sealed,32.5,0.0,5.2,0,0,0,0,8,0,Wednesday,Evening,93,104.0
REQ_00901,2024-03-06T18:00:00,WA,Urban,5736.53,Industrial,4,2,0.36,0.3,FTTN,ADSL,Outback,Sand,Low,Sealed,29.2,3.0,1.8,0,0,0,1,7,0,Wednesday,Evening,74,98.9
REQ_00902,2024-08-16T11:00:00,QLD,Urban,6301.3,Industrial,1,1,1.4,1.76,FTTP,4G_only,Mountainous,Rock,Low,Sealed,16.4,0.0,8.5,0,0,0,1,11,0,Friday,Morning,84,112.7
REQ_00903,2024-03-12T13:00:00,ACT,Rural,18.97,Industrial,4,3,19.09,10.4,HFC,ADSL,Flat,Sand,High,Sealed,29.3,0.6,16.7,0,0,0,1,0,0,Tuesday,Afternoon,87,83.1
REQ_00904,2024-12-29T15:00:00,TAS,Suburban,1331.41,Highrise_Office,15,2,2.62,2.33,Satellite,Cable,Coastal,Mixed,Low,Sealed,14.8,5.3,13.0,0,0,0,1,8,0,Sunday,Afternoon,82,76.9
REQ_00905,2024-04-01T12:00:00,ACT,Urban,3127.6,Apartment,9,2,3.26,2.57,FTTN,5G_available,Mountainous,Sand,Low,Sealed,20.1,0.2,11.9,0,0,0,1,11,0,Monday,Afternoon,70,103.0
REQ_00906,2024-09-19T07:00:00,QLD,Urban,5840.41,Industrial,1,1,2.84,0.67,HFC,None,Hilly,Sand,High,Sealed,17.9,1.4,6.3,0,0,0,1,3,0,Thursday,Morning,63,66.7
REQ_00907,2024-04-20T06:00:00,WA,Urban,2925.63,Industrial,3,1,1.18,0.3,HFC,ADSL,Mountainous,Sand,Low,Unsealed,32.3,4.7,14.2,0,0,0,1,18,1,Saturday,Morning,68,105.6
REQ_00908,2024-07-19T00:00:00,ACT,Urban,3477.33,Apartment,6,5,4.75,0.22,FTTP,ADSL,Flat,Mixed,High,Unsealed,15.2,6.5,24.9,0,0,0,1,9,0,Friday,Night,60,95.9
REQ_00909,2024-12-20T06:00:00,QLD,Rural,8.94,Townhouse,2,1,29.96,6.59,FTTN,4G_only,Coastal,Clay,Medium,Seasonal,16.4,1.1,8.9,0,0,0,1,22,0,Friday,Morning,104,128.4
REQ_00910,2024-01-22T09:00:00,WA,Suburban,1595.95,Industrial,3,1,1.35,0.39,FTTN,None,Hilly,Mixed,Low,Sealed,23.6,2.5,15.7,0,0,0,0,43,0,Monday,Morning,63,134.0
REQ_00911,2024-04-22T09:00:00,WA,Suburban,1807.47,Highrise_Office,11,9,2.09,2.04,Fixed_Wireless,ADSL,Outback,Sand,Medium,Sealed,22.1,0.0,10.2,0,0,0,1,1,0,Monday,Morning,87,111.2
REQ_00912,2024-03-27T01:00:00,NT,Urban,2968.86,Industrial,2,1,3.05,1.52,Fixed_Wireless,ADSL,Hilly,Mixed,Low,Unsealed,27.6,0.1,30.3,0,0,0,0,9,0,Wednesday,Night,78,107.8
REQ_00913,2024-06-04T04:00:00,ACT,Suburban,1064.33,Industrial,3,2,2.34,0.3,FTTP,Cable,Coastal,Sand,Low,Unsealed,11.7,0.0,3.6,0,0,0,1,8,0,Tuesday,Night,64,87.6
REQ_00914,2024-03-04T05:00:00,SA,Rural,74.0,Highrise_Office,29,7,43.18,14.35,FTTN,5G_available,Hilly,Mixed,Medium,Unsealed,32.2,0.0,7.5,0,0,0,1,18,0,Monday,Night,95,112.1
REQ_00915,2024-02-25T07:00:00,VIC,Remote,35.25,Apartment,26,18,19.93,4.03,Fixed_Wireless,Cable,Mountainous,Mixed,Medium,Sealed,25.6,0.4,24.0,0,0,0,1,10,0,Sunday,Morning,112,131.9
REQ_00916,2024-11-22T14:00:00,NSW,Suburban,1288.02,Apartment,15,3,0.96,0.24,HFC,Cable,Coastal,Mixed,Low,Sealed,12.1,0.0,26.1,0,0,0,0,1,0,Friday,Afternoon,83,115.9
REQ_00917,2024-04-21T17:00:00,WA,Urban,6143.07,Apartment,18,4,2.89,0.58,FTTN,4G_only,Hilly,Rock,Medium,Sealed,29.5,0.0,0.6,0,0,0,1,1,1,Sunday,Evening,77,79.6
REQ_00918,2024-02-28T13:00:00,NT,Urban,5142.96,Highrise_Office,31,25,4.48,1.73,HFC,4G_only,Coastal,Clay,Medium,Sealed,30.6,0.3,8.7,0,0,0,0,0,0,Wednesday,Afternoon,70,84.6
REQ_00919,2024-04-02T03:00:00,QLD,Urban,4107.9,Apartment,11,9,0.62,2.73,HFC,None,Flat,Mixed,Low,Sealed,33.4,0.0,15.9,0,0,0,1,11,0,Tuesday,Night,83,89.2
REQ_00920,2024-02-02T19:00:00,NSW,Suburban,2664.6,Detached_House,2,2,4.85,0.67,FTTN,None,Flat,Clay,Medium,Sealed,20.1,6.1,15.2,0,0,0,1,11,0,Friday,Evening,82,107.8
REQ_00921,2024-08-10T03:00:00,VIC,Urban,7847.3,Townhouse,2,1,4.95,2.69,FTTN,Cable,Flat,Mixed,Medium,Seasonal,19.7,6.3,11.7,0,0,0,1,8,1,Saturday,Night,84,98.2
REQ_00922,2024-01-26T04:00:00,TAS,Rural,130.03,Detached_House,1,1,46.92,23.06,FTTP,ADSL,Flat,Rock,High,Sealed,14.2,0.0,32.4,0,0,0,1,41,0,Friday,Night,108,133.4
REQ_00923,2024-06-05T10:00:00,VIC,Urban,3020.01,Apartment,21,15,4.6,0.78,Fixed_Wireless,4G_only,Hilly,Clay,Low,Sealed,22.2,0.0,25.3,0,0,0,1,2,0,Wednesday,Morning,92,91.4
REQ_00924,2024-01-08T17:00:00,TAS,Urban,2066.96,Industrial,2,1,4.99,1.11,FTTP,None,Outback,Mixed,High,Sealed,16.4,4.4,23.6,0,0,0,1,23,0,Monday,Evening,79,116.1
REQ_00925,2024-03-11T08:00:00,WA,Urban,3569.8,Townhouse,2,1,0.97,1.69,FTTP,ADSL,Mountainous,Sand,Low,Sealed,25.8,0.2,0.5,0,0,0,1,11,0,Monday,Morning,62,68.9
REQ_00926,2024-04-23T08:00:00,VIC,Suburban,1452.36,Townhouse,2,2,1.97,0.72,HFC,ADSL,Flat,Clay,Medium,Unsealed,22.0,5.5,1.2,0,0,0,1,6,0,Tuesday,Morning,84,110.4
REQ_00927,2024-07-24T16:00:00,NT,Remote,23.84,Apartment,4,1,22.73,14.86,Fixed_Wireless,4G_only,Outback,Clay,Low,Sealed,24.2,0.0,5.1,0,0,0,0,2,0,Wednesday,Afternoon,116,157.5
REQ_00928,2024-09-15T17:00:00,TAS,Remote,23.08,Industrial,2,2,34.22,39.19,FTTN,5G_available,Hilly,Rock,Low,Unsealed,10.7,1.3,19.4,0,0,0,1,11,0,Sunday,Evening,87,85.6
REQ_00929,2024-05-26T23:00:00,TAS,Remote,41.47,Industrial,3,2,39.55,6.75,FTTN,ADSL,Outback,Mixed,Low,Sealed,22.7,0.0,13.9,0,0,0,1,15,0,Sunday,Night,102,144.1
REQ_00930,2024-02-24T11:00:00,WA,Suburban,2806.12,Industrial,3,1,1.31,0.83,Satellite,None,Outback,Sand,Low,Unsealed,26.0,0.9,10.6,0,0,0,1,37,0,Saturday,Morning,81,198.9
REQ_00931,2024-12-18T01:00:00,WA,Suburban,2611.98,Apartment,12,10,3.72,0.93,FTTP,ADSL,Hilly,Clay,Low,Sealed,18.0,3.1,6.1,0,0,0,1,32,0,Wednesday,Night,67,83.5
REQ_00932,2024-10-06T01:00:00,WA,Rural,74.36,Highrise_Office,15,14,36.05,37.47,Satellite,ADSL,Mountainous,Clay,Low,Sealed,17.5,1.5,9.7,0,0,0,1,5,0,Sunday,Night,98,131.7
REQ_00933,2024-06-14T16:00:00,NSW,Suburban,2668.78,Small_Business,2,2,4.79,2.71,HFC,ADSL,Flat,Clay,High,Sealed,28.2,1.6,12.7,0,0,0,1,26,0,Friday,Afternoon,68,69.5
REQ_00934,2024-04-09T01:00:00,WA,Urban,1572.94,Apartment,29,26,2.6,0.66,Satellite,Cable,Hilly,Clay,Medium,Sealed,28.7,0.9,19.1,0,0,0,0,25,0,Tuesday,Night,94,139.0
REQ_00935,2024-02-03T22:00:00,TAS,Urban,6378.88,Industrial,3,1,4.57,2.39,FTTP,4G_only,Flat,Clay,Low,Seasonal,14.2,2.2,15.9,0,0,0,1,3,0,Saturday,Night,65,94.3
